"id","dt","image","time_seen","location","site","CPMD","side","season"
"NHT-101",1990-04-29,"Nagarahole\NH-9000A-32",1899-12-30 00:00:00,"MLKR 0.8","Nagarahole","CT","R","1991"
"NHT-101",1990-04-29,"Nagarahole\NH-9000A-32",1899-12-30 00:00:00,"MLKR 0.8","Nagarahole","CT","R","1991"
"NHT-104",1991-01-30,"Nagarahole\NH-91002-02",NA,"BSR 0.1","Nagarahole","CT","L","1991"
"NHT-104",1991-01-30,"Nagarahole\NH-91002-02",NA,"BSR 0.1","Nagarahole","CT","L","1991"
"NHT-102",1991-02-11,"Nagarahole\NH-91001-01",1899-12-30 20:01:00,"NGR 2.4","Nagarahole","CT","R","1991"
"NHT-102",1991-02-11,"Nagarahole\NH-91001-01",1899-12-30 20:01:00,"NGR 2.4","Nagarahole","CT","R","1991"
"NHT-105",1991-02-11,"Nagarahole\NH-91002-15",1899-12-30 21:36:00,"NGR 2.0","Nagarahole","CT","R","1991"
"NHT-105",1991-02-11,"Nagarahole\NH-91002-15",1899-12-30 21:36:00,"NGR 2.0","Nagarahole","CT","R","1991"
"NHT-004",1991-02-14,"Nagarahole\NH-91001-06",1899-12-30 04:52:00,"NGR 2.4","Nagarahole","CT","R","1991"
"NHT-004",1991-02-14,"Nagarahole\NH-91001-06",1899-12-30 04:52:00,"NGR 2.4","Nagarahole","CT","R","1991"
"NHT-103",1991-02-21,"Nagarahole\NH-91001-07",1899-12-30 18:54:00,"NGR 2.4","Nagarahole","CT","R","1991"
"NHT-103",1991-02-21,"Nagarahole\NH-91001-07",1899-12-30 18:54:00,"NGR 2.4","Nagarahole","CT","R","1991"
"NHT-103",1991-03-09,"Nagarahole\NH-91004-05",1899-12-30 02:07:00,"NGR 4.4","Nagarahole","CT","R","1991"
"NHT-103",1991-03-09,"Nagarahole\NH-91004-05",1899-12-30 02:07:00,"NGR 4.4","Nagarahole","CT","R","1991"
"NHT-002",1991-03-14,"Nagarahole\NH-91004-10",1899-12-30 03:51:00,"NGR 4.4","Nagarahole","CT","L","1991"
"NHT-002",1991-03-14,"Nagarahole\NH-91004-10",1899-12-30 03:51:00,"NGR 4.4","Nagarahole","CT","L","1991"
"NHT-002",1991-03-22,"Nagarahole\NH-91006-19A",1899-12-30 03:04:00,"NGR 4.4","Nagarahole","CT","R","1991"
"NHT-002",1991-03-22,"Nagarahole\NH-91006-19A",1899-12-30 03:04:00,"NGR 4.4","Nagarahole","CT","R","1991"
"NHT-105",1991-03-24,"Nagarahole\NH-91005-14",1899-12-30 19:15:00,"NGR 2.0","Nagarahole","CT","R","1991"
"NHT-105",1991-03-24,"Nagarahole\NH-91005-14",1899-12-30 19:15:00,"NGR 2.0","Nagarahole","CT","R","1991"
"NHT-004",1991-03-30,"Nagarahole\NH-91006-27A",1899-12-30 19:48:00,"NGR 4.4","Nagarahole","CT","R","1991"
"NHT-004",1991-03-30,"Nagarahole\NH-91006-27A",1899-12-30 19:48:00,"NGR 4.4","Nagarahole","CT","R","1991"
"NHT-002",1991-04-06,"Nagarahole\NH-91007-12",1899-12-30 00:01:00,"MLKR 0.8","Nagarahole","CT","L","1991"
"NHT-002",1991-04-06,"Nagarahole\NH-91007-12",1899-12-30 00:01:00,"MLKR 0.8","Nagarahole","CT","L","1991"
"NHT-003",1991-04-07,"Nagarahole\NH-91008-4A",1899-12-30 22:47:00,"CPR 1.6","Nagarahole","CT","L","1991"
"NHT-003",1991-04-07,"Nagarahole\NH-91008-4A",1899-12-30 22:47:00,"CPR 1.6","Nagarahole","CT","L","1991"
"NHT-003",1991-04-09,"Nagarahole\NH-91005-27",1899-12-30 05:22:00,"BSR 1.0P","Nagarahole","CT","L","1991"
"NHT-003",1991-04-09,"Nagarahole\NH-91005-27",1899-12-30 05:22:00,"BSR 1.0P","Nagarahole","CT","L","1991"
"NHT-002",1991-04-10,"Nagarahole\NH-91007-17",1899-12-30 20:28:00,"MLKR 0.8","Nagarahole","CT","L","1991"
"NHT-002",1991-04-10,"Nagarahole\NH-91007-17",1899-12-30 20:28:00,"MLKR 0.8","Nagarahole","CT","L","1991"
"NHT-003",1991-04-11,"Nagarahole\NH-91008-12A",1899-12-30 00:03:00,"CPR 1.6","Nagarahole","CT","L","1991"
"NHT-003",1991-04-11,"Nagarahole\NH-91008-12A",1899-12-30 00:03:00,"CPR 1.6","Nagarahole","CT","L","1991"
"NHT-107",1991-04-11,"Nagarahole\NH-91007-18",1899-12-30 00:19:00,"MLKR 0.8","Nagarahole","CT","L","1991"
"NHT-107",1991-04-11,"Nagarahole\NH-91007-18",1899-12-30 00:19:00,"MLKR 0.8","Nagarahole","CT","L","1991"
"NHT-002",1991-04-11,"Nagarahole\NH-91005-29",1899-12-30 21:45:00,"BSR 1.0P","Nagarahole","CT","L","1991"
"NHT-002",1991-04-11,"Nagarahole\NH-91005-29",1899-12-30 21:45:00,"BSR 1.0P","Nagarahole","CT","L","1991"
"NHT-002",1991-04-15,"Nagarahole\NH-91007-21",1899-12-30 00:01:00,"MLKR 0.8","Nagarahole","CT","R","1991"
"NHT-002",1991-04-15,"Nagarahole\NH-91007-21",1899-12-30 00:01:00,"MLKR 0.8","Nagarahole","CT","R","1991"
"NHT-107",1991-04-21,"Nagarahole\NH-91007-28",1899-12-30 19:21:00,"MLKR 0.8","Nagarahole","CT","L","1991"
"NHT-107",1991-04-21,"Nagarahole\NH-91007-28",1899-12-30 19:21:00,"MLKR 0.8","Nagarahole","CT","L","1991"
"NHT-004",1991-04-21,"Nagarahole\NH-91005-30",1899-12-30 20:37:00,"BSR 1.0P","Nagarahole","CT","L","1991"
"NHT-004",1991-04-21,"Nagarahole\NH-91005-30",1899-12-30 20:37:00,"BSR 1.0P","Nagarahole","CT","L","1991"
"NHT-003",1991-04-22,"Nagarahole\NH-91008-25A",1899-12-30 22:59:00,"CPR 1.6","Nagarahole","CT","L","1991"
"NHT-003",1991-04-22,"Nagarahole\NH-91008-25A",1899-12-30 22:59:00,"CPR 1.6","Nagarahole","CT","L","1991"
"NHT-108",1991-06-12,"Nagarahole\NH-91012-29A",1899-12-30 19:49:00,"BSR 1.0P","Nagarahole","CT","R","1991"
"NHT-108",1991-06-12,"Nagarahole\NH-91012-29A",1899-12-30 19:49:00,"BSR 1.0P","Nagarahole","CT","R","1991"
"NHT-004",1991-06-19,"Nagarahole\NH-91013-01",NA,"BSR 1.0P","Nagarahole","CT","L","1991"
"NHT-004",1991-06-19,"Nagarahole\NH-91013-01",NA,"BSR 1.0P","Nagarahole","CT","L","1991"
"NHT-103",1991-07-07,"Nagarahole\NH-91014-9A",NA,"MLKR 0.8","Nagarahole","CT","L","1991"
"NHT-103",1991-07-07,"Nagarahole\NH-91014-9A",NA,"MLKR 0.8","Nagarahole","CT","L","1991"
"NHT-002",1991-07-13,"Nagarahole\NH-91013-10A",NA,"MLKR 0.8","Nagarahole","CT","R","1991"
"NHT-002",1991-07-13,"Nagarahole\NH-91013-10A",NA,"MLKR 0.8","Nagarahole","CT","R","1991"
"NHT-110",1991-11-14,"Nagarahole\NH-91016-20",1899-12-30 03:31:00,"NGR 4.4","Nagarahole","CT","L","1992"
"NHT-110",1991-11-14,"Nagarahole\NH-91016-20",1899-12-30 03:31:00,"NGR 4.4","Nagarahole","CT","L","1992"
"NHT-110",1991-11-14,"Nagarahole\NH-91015-20A",1899-12-30 03:31:00,"NGR 4.4","Nagarahole","CT","R","1992"
"NHT-110",1991-11-14,"Nagarahole\NH-91015-20A",1899-12-30 03:31:00,"NGR 4.4","Nagarahole","CT","R","1992"
"NHT-002",1991-12-03,"Nagarahole\NH-91017-5A",1899-12-30 01:01:00,"NGR 4.4","Nagarahole","CT","R","1992"
"NHT-002",1991-12-03,"Nagarahole\NH-91017-5A",1899-12-30 01:01:00,"NGR 4.4","Nagarahole","CT","R","1992"
"NHT-110",1991-12-09,"Nagarahole\NH-91017-17",1899-12-30 03:03:00,"NGR 4.4","Nagarahole","CT","L","1992"
"NHT-110",1991-12-09,"Nagarahole\NH-91017-17",1899-12-30 03:03:00,"NGR 4.4","Nagarahole","CT","L","1992"
"NHT-004",1992-01-09,"Nagarahole\NH-91017-29",1899-12-30 23:16:00,"CPR 0.8","Nagarahole","CT","R","1992"
"NHT-004",1992-01-09,"Nagarahole\NH-91017-29",1899-12-30 23:16:00,"CPR 0.8","Nagarahole","CT","R","1992"
"NHT-108",1992-02-06,"Nagarahole\NH-92001-12",1899-12-30 22:35:00,"SMR 1.4","Nagarahole","CT","R","1992"
"NHT-108",1992-02-06,"Nagarahole\NH-92001-12",1899-12-30 22:35:00,"SMR 1.4","Nagarahole","CT","R","1992"
"NHT-105",1993-04-08,"Nagarahole\NH-93006-07",1899-12-30 20:14:00,"HGR 0.3","Nagarahole","CT","L","1993"
"NHT-105",1993-04-08,"Nagarahole\NH-93006-07",1899-12-30 20:14:00,"HGR 0.3","Nagarahole","CT","L","1993"
"NHT-004",1993-04-16,"Nagarahole\NH-93006-15",1899-12-30 21:09:00,"HGR 0.3","Nagarahole","CT","R","1993"
"NHT-004",1993-04-16,"Nagarahole\NH-93006-15",1899-12-30 21:09:00,"HGR 0.3","Nagarahole","CT","R","1993"
"NHT-106",1993-04-20,"Nagarahole\NH-93009-3A",1899-12-30 23:18:00,"SKR 2.1","Nagarahole","CT","R","1993"
"NHT-106",1993-04-20,"Nagarahole\NH-93009-3A",1899-12-30 23:18:00,"SKR 2.1","Nagarahole","CT","R","1993"
"NHT-109",1993-04-27,"Nagarahole\NH-93007-12",NA,"AMR 0.3","Nagarahole","CT","R","1993"
"NHT-109",1993-04-27,"Nagarahole\NH-93007-12",NA,"AMR 0.3","Nagarahole","CT","R","1993"
"NHT-106",1993-05-03,"Nagarahole\NH-93007-18",NA,"AMR 0.3","Nagarahole","CT","R","1993"
"NHT-106",1993-05-03,"Nagarahole\NH-93007-18",NA,"AMR 0.3","Nagarahole","CT","R","1993"
"NHT-114",1993-05-24,"Nagarahole\NH-93012-10",1899-12-30 04:03:00,"SKR 2.1","Nagarahole","CT","L","1993"
"NHT-114",1993-05-24,"Nagarahole\NH-93012-10",1899-12-30 04:03:00,"SKR 2.1","Nagarahole","CT","L","1993"
"NHT-106",1993-05-24,"Nagarahole\NH-93013-10",1899-12-30 20:11:00,"AMR 0.3","Nagarahole","CT","L","1993"
"NHT-106",1993-05-24,"Nagarahole\NH-93013-10",1899-12-30 20:11:00,"AMR 0.3","Nagarahole","CT","L","1993"
"NHT-105",1993-10-31,"Nagarahole\NH-93017-05",1899-12-30 21:00:00,"NGR 3.3","Nagarahole","CT","L","1994"
"NHT-105",1993-10-31,"Nagarahole\NH-93017-05",1899-12-30 21:00:00,"NGR 3.3","Nagarahole","CT","L","1994"
"NHT-111",1993-10-31,"Nagarahole\NH-93019-04",1899-12-30 21:49:00,"NGR 2.4","Nagarahole","CT","R","1994"
"NHT-111",1993-10-31,"Nagarahole\NH-93019-04",1899-12-30 21:49:00,"NGR 2.4","Nagarahole","CT","R","1994"
"NHT-112",1993-10-31,"Nagarahole\NH-93019-05",1899-12-30 21:50:00,"NGR 2.4","Nagarahole","CT","R","1994"
"NHT-112",1993-10-31,"Nagarahole\NH-93019-05",1899-12-30 21:50:00,"NGR 2.4","Nagarahole","CT","R","1994"
"NHT-004",1993-11-12,"Nagarahole\NH-93019-09",1899-12-30 02:11:00,"TGR 0.2","Nagarahole","CT","L","1994"
"NHT-004",1993-11-12,"Nagarahole\NH-93019-09",1899-12-30 02:11:00,"TGR 0.2","Nagarahole","CT","L","1994"
"NHT-002",1993-11-12,"Nagarahole\NH-93019-10",1899-12-30 22:06:00,"TGR 0.2","Nagarahole","CT","R","1994"
"NHT-002",1993-11-12,"Nagarahole\NH-93019-10",1899-12-30 22:06:00,"TGR 0.2","Nagarahole","CT","R","1994"
"NHT-119",1993-11-20,"Nagarahole\NH-93019-17",1899-12-30 21:17:00,"SMR 1.4","Nagarahole","CT","L","1994"
"NHT-119",1993-11-20,"Nagarahole\NH-93019-17",1899-12-30 21:17:00,"SMR 1.4","Nagarahole","CT","L","1994"
"NHT-108",1993-11-21,"Nagarahole\NH-93020-0A",1899-12-30 00:40:00,"WTR 2.0","Nagarahole","CT","R","1994"
"NHT-108",1993-11-21,"Nagarahole\NH-93020-0A",1899-12-30 00:40:00,"WTR 2.0","Nagarahole","CT","R","1994"
"NHT-004",1993-11-25,"Nagarahole\NH-93019-23",1899-12-30 23:16:00,"MLKR 1.4","Nagarahole","CT","L","1994"
"NHT-004",1993-11-25,"Nagarahole\NH-93019-23",1899-12-30 23:16:00,"MLKR 1.4","Nagarahole","CT","L","1994"
"NHT-106",1993-12-12,"Nagarahole\NH-93023-05",NA,"AMR 0.8","Nagarahole","CT","L","1994"
"NHT-106",1993-12-12,"Nagarahole\NH-93023-05",NA,"AMR 0.8","Nagarahole","CT","L","1994"
"NHT-113",1993-12-13,"Nagarahole\NH-93024-09",1899-12-30 00:01:00,"SKR 4.4","Nagarahole","CT","L","1994"
"NHT-113",1993-12-13,"Nagarahole\NH-93024-09",1899-12-30 00:01:00,"SKR 4.4","Nagarahole","CT","L","1994"
"NHT-113",1993-12-13,"Nagarahole\NH-93022-23",1899-12-30 00:01:00,"SKR 4.4","Nagarahole","CT","R","1994"
"NHT-113",1993-12-13,"Nagarahole\NH-93022-23",1899-12-30 00:01:00,"SKR 4.4","Nagarahole","CT","R","1994"
"NHT-106",1993-12-15,"Nagarahole\NH-93023-10",NA,"AMR 0.8","Nagarahole","CT","L","1994"
"NHT-106",1993-12-15,"Nagarahole\NH-93023-10",NA,"AMR 0.8","Nagarahole","CT","L","1994"
"NHT-108",1993-12-18,"Nagarahole\NH-93023-15",NA,"TGR 0.2","Nagarahole","CT","R","1994"
"NHT-108",1993-12-18,"Nagarahole\NH-93023-15",NA,"TGR 0.2","Nagarahole","CT","R","1994"
"NHT-121",1994-01-04,"Nagarahole\NH-93027-09",1899-12-30 19:58:00,"TGR 0.2","Nagarahole","CT","R","1994"
"NHT-121",1994-01-04,"Nagarahole\NH-93027-09",1899-12-30 19:58:00,"TGR 0.2","Nagarahole","CT","R","1994"
"NHT-123",1994-01-04,"Nagarahole\NH-93027-10",1899-12-30 22:10:00,"TGR 0.2","Nagarahole","CT","L","1994"
"NHT-123",1994-01-04,"Nagarahole\NH-93027-10",1899-12-30 22:10:00,"TGR 0.2","Nagarahole","CT","L","1994"
"NHT-002",1994-01-07,"Nagarahole\NH-93027-14",1899-12-30 05:04:00,"CPR 1.6","Nagarahole","CT","R","1994"
"NHT-002",1994-01-07,"Nagarahole\NH-93027-14",1899-12-30 05:04:00,"CPR 1.6","Nagarahole","CT","R","1994"
"NHT-106",1994-01-08,"Nagarahole\NH-93033-08",1899-12-30 03:17:00,"SKR 4.4","Nagarahole","CT","L","1994"
"NHT-106",1994-01-08,"Nagarahole\NH-93033-08",1899-12-30 03:17:00,"SKR 4.4","Nagarahole","CT","L","1994"
"NHT-106",1994-01-08,"Nagarahole\NH-93032-8A",1899-12-30 03:17:00,"SKR 4.4","Nagarahole","CT","R","1994"
"NHT-106",1994-01-08,"Nagarahole\NH-93032-8A",1899-12-30 03:17:00,"SKR 4.4","Nagarahole","CT","R","1994"
"NHT-002",1994-01-09,"Nagarahole\NH-93032-9A",1899-12-30 02:23:00,"NGR 4.4","Nagarahole","CT","R","1994"
"NHT-002",1994-01-09,"Nagarahole\NH-93032-9A",1899-12-30 02:23:00,"NGR 4.4","Nagarahole","CT","R","1994"
"NHT-108",1994-01-09,"Nagarahole\NH-93028-18",1899-12-30 19:41:00,"STR 0.8","Nagarahole","CT","L","1994"
"NHT-108",1994-01-09,"Nagarahole\NH-93028-18",1899-12-30 19:41:00,"STR 0.8","Nagarahole","CT","L","1994"
"NHT-108",1994-01-09,"Nagarahole\NH-93028-19",1899-12-30 20:00:00,"STR 0.8","Nagarahole","CT","R","1994"
"NHT-108",1994-01-09,"Nagarahole\NH-93028-19",1899-12-30 20:00:00,"STR 0.8","Nagarahole","CT","R","1994"
"NHT-113",1994-01-23,"Nagarahole\NH-93027-19",NA,"SBR 3.9","Nagarahole","CT","L","1994"
"NHT-113",1994-01-23,"Nagarahole\NH-93027-19",NA,"SBR 3.9","Nagarahole","CT","L","1994"
"NHT-122",1994-02-04,"Nagarahole\NH-94005-10",1899-12-30 00:48:00,"WTR 2.1","Nagarahole","CT","R","1994"
"NHT-122",1994-02-04,"Nagarahole\NH-94005-10",1899-12-30 00:48:00,"WTR 2.1","Nagarahole","CT","R","1994"
"NHT-121",1994-02-16,"Nagarahole\NH-93034-18",1899-12-30 00:29:00,"STR 0.8","Nagarahole","CT","L","1994"
"NHT-121",1994-02-16,"Nagarahole\NH-93034-18",1899-12-30 00:29:00,"STR 0.8","Nagarahole","CT","L","1994"
"NHT-106",1994-02-16,"Nagarahole\NH-94006-10",1899-12-30 23:42:00,"AMR 0.8","Nagarahole","CT","R","1994"
"NHT-106",1994-02-16,"Nagarahole\NH-94006-10",1899-12-30 23:42:00,"AMR 0.8","Nagarahole","CT","R","1994"
"NHT-120",1994-02-16,"Nagarahole\NH-94006-11",1899-12-30 23:43:00,"AMR 0.8","Nagarahole","CT","R","1994"
"NHT-120",1994-02-16,"Nagarahole\NH-94006-11",1899-12-30 23:43:00,"AMR 0.8","Nagarahole","CT","R","1994"
"NHT-108",1994-02-27,"Nagarahole\NH-94010-12",1899-12-30 22:35:00,"SMR 0.7","Nagarahole","CT","L","1994"
"NHT-108",1994-02-27,"Nagarahole\NH-94010-12",1899-12-30 22:35:00,"SMR 0.7","Nagarahole","CT","L","1994"
"NHT-108",1994-02-27,"Nagarahole\NH-94009-25A",1899-12-30 22:35:00,"SMR 0.7","Nagarahole","CT","R","1994"
"NHT-108",1994-02-27,"Nagarahole\NH-94009-25A",1899-12-30 22:35:00,"SMR 0.7","Nagarahole","CT","R","1994"
"NHT-108",1994-02-27,"Nagarahole\NH-94011-3A",1899-12-30 23:04:00,"SMR 1.4","Nagarahole","CT","L","1994"
"NHT-108",1994-02-27,"Nagarahole\NH-94011-3A",1899-12-30 23:04:00,"SMR 1.4","Nagarahole","CT","L","1994"
"NHT-114",1994-03-02,"Nagarahole\NH-94006-22",1899-12-30 00:34:00,"AMR 0.8","Nagarahole","CT","L","1994"
"NHT-114",1994-03-02,"Nagarahole\NH-94006-22",1899-12-30 00:34:00,"AMR 0.8","Nagarahole","CT","L","1994"
"NHT-002",1994-03-07,"Nagarahole\NH-94005-22",1899-12-30 04:31:00,"TGR 0.2","Nagarahole","CT","L","1994"
"NHT-002",1994-03-07,"Nagarahole\NH-94005-22",1899-12-30 04:31:00,"TGR 0.2","Nagarahole","CT","L","1994"
"NHT-124",1994-03-10,"Nagarahole\NH-94014-1A",1899-12-30 19:22:00,"BMKR 1.7","Nagarahole","CT","L","1994"
"NHT-124",1994-03-10,"Nagarahole\NH-94014-1A",1899-12-30 19:22:00,"BMKR 1.7","Nagarahole","CT","L","1994"
"NHT-124",1994-03-10,"Nagarahole\NH-94014-2A",1899-12-30 23:23:00,"BMKR 1.7","Nagarahole","CT","L","1994"
"NHT-124",1994-03-10,"Nagarahole\NH-94014-2A",1899-12-30 23:23:00,"BMKR 1.7","Nagarahole","CT","L","1994"
"NHT-002",1994-03-11,"Nagarahole\NH-94016-7A",1899-12-30 21:43:00,"BSR 0.2","Nagarahole","CT","R","1994"
"NHT-002",1994-03-11,"Nagarahole\NH-94016-7A",1899-12-30 21:43:00,"BSR 0.2","Nagarahole","CT","R","1994"
"NHT-108",1994-03-16,"Nagarahole\NH-94005-35",1899-12-30 03:58:00,"STR 0.8","Nagarahole","CT","R","1994"
"NHT-108",1994-03-16,"Nagarahole\NH-94005-35",1899-12-30 03:58:00,"STR 0.8","Nagarahole","CT","R","1994"
"NHT-116",1994-03-16,"Nagarahole\NH-94005-36",1899-12-30 04:24:00,"STR 0.8","Nagarahole","CT","L","1994"
"NHT-116",1994-03-16,"Nagarahole\NH-94005-36",1899-12-30 04:24:00,"STR 0.8","Nagarahole","CT","L","1994"
"NHT-108",1994-03-16,"Nagarahole\NH-94016-20A",1899-12-30 23:18:00,"WTR 2.9","Nagarahole","CT","R","1994"
"NHT-108",1994-03-16,"Nagarahole\NH-94016-20A",1899-12-30 23:18:00,"WTR 2.9","Nagarahole","CT","R","1994"
"NHT-106",1994-04-03,"Nagarahole\NH-94016-30A",1899-12-30 02:56:00,"BGR 1.3","Nagarahole","CT","R","1994"
"NHT-106",1994-04-03,"Nagarahole\NH-94016-30A",1899-12-30 02:56:00,"BGR 1.3","Nagarahole","CT","R","1994"
"NHT-105",1994-04-16,"Nagarahole\NH-94018-02",1899-12-30 02:08:00,"NGR 2.4","Nagarahole","CT","R","1994"
"NHT-105",1994-04-16,"Nagarahole\NH-94018-02",1899-12-30 02:08:00,"NGR 2.4","Nagarahole","CT","R","1994"
"NHT-111",1994-04-16,"Nagarahole\NH-94018-03",1899-12-30 02:32:00,"NGR 2.4","Nagarahole","CT","R","1994"
"NHT-111",1994-04-16,"Nagarahole\NH-94018-03",1899-12-30 02:32:00,"NGR 2.4","Nagarahole","CT","R","1994"
"NHT-105",1994-12-24,"Nagarahole\NH-95003-03",1899-12-30 18:48:00,"HGR 1.2","Nagarahole","CT","L","1995"
"NHT-105",1994-12-24,"Nagarahole\NH-95003-03",1899-12-30 18:48:00,"HGR 1.2","Nagarahole","CT","L","1995"
"NHT-116",1994-12-24,"Nagarahole\NH-95018-07",1899-12-30 21:08:00,"CPR 3.0","Nagarahole","CT","L","1995"
"NHT-116",1994-12-24,"Nagarahole\NH-95018-07",1899-12-30 21:08:00,"CPR 3.0","Nagarahole","CT","L","1995"
"NHT-116",1994-12-24,"Nagarahole\NH-95017-6A",1899-12-30 21:08:00,"CPR 3.0","Nagarahole","CT","R","1995"
"NHT-116",1994-12-24,"Nagarahole\NH-95017-6A",1899-12-30 21:08:00,"CPR 3.0","Nagarahole","CT","R","1995"
"NHT-108",1994-12-24,"Nagarahole\NH-95027-02",1899-12-30 23:22:00,"TGR 0.2","Nagarahole","CT","L","1995"
"NHT-108",1994-12-24,"Nagarahole\NH-95027-02",1899-12-30 23:22:00,"TGR 0.2","Nagarahole","CT","L","1995"
"NHT-116",1994-12-25,"Nagarahole\NH-95025-0A",1899-12-30 20:42:00,"WTR 2.1","Nagarahole","CT","L","1995"
"NHT-116",1994-12-25,"Nagarahole\NH-95025-0A",1899-12-30 20:42:00,"WTR 2.1","Nagarahole","CT","L","1995"
"NHT-116",1994-12-25,"Nagarahole\NH-95026-0A",1899-12-30 20:42:00,"WTR 2.1","Nagarahole","CT","R","1995"
"NHT-116",1994-12-25,"Nagarahole\NH-95026-0A",1899-12-30 20:42:00,"WTR 2.1","Nagarahole","CT","R","1995"
"NHT-108",1994-12-26,"Nagarahole\NH-95022-2A",1899-12-30 01:05:00,"STR 0.8","Nagarahole","CT","L","1995"
"NHT-108",1994-12-26,"Nagarahole\NH-95022-2A",1899-12-30 01:05:00,"STR 0.8","Nagarahole","CT","L","1995"
"NHT-108",1994-12-26,"Nagarahole\NH-95021-03",1899-12-30 01:05:00,"STR 0.8","Nagarahole","CT","L","1995"
"NHT-108",1994-12-26,"Nagarahole\NH-95021-03",1899-12-30 01:05:00,"STR 0.8","Nagarahole","CT","L","1995"
"NHT-108",1994-12-26,"Nagarahole\NH-95021-02",1899-12-30 01:05:00,"STR 0.8","Nagarahole","CT","R","1995"
"NHT-108",1994-12-26,"Nagarahole\NH-95022-3A",1899-12-30 01:05:00,"STR 0.8","Nagarahole","CT","R","1995"
"NHT-108",1994-12-26,"Nagarahole\NH-95022-3A",1899-12-30 01:05:00,"STR 0.8","Nagarahole","CT","R","1995"
"NHT-108",1994-12-26,"Nagarahole\NH-95021-02",1899-12-30 01:05:00,"STR 0.8","Nagarahole","CT","R","1995"
"NHT-002",1994-12-26,"Nagarahole\NH-95014-03",1899-12-30 02:58:00,"BSR 1.0P","Nagarahole","CT","L","1995"
"NHT-002",1994-12-26,"Nagarahole\NH-95014-03",1899-12-30 02:58:00,"BSR 1.0P","Nagarahole","CT","L","1995"
"NHT-114",1994-12-26,"Nagarahole\NH-95002-6A",1899-12-30 04:20:00,"HGR 0.3","Nagarahole","CT","L","1995"
"NHT-114",1994-12-26,"Nagarahole\NH-95002-6A",1899-12-30 04:20:00,"HGR 0.3","Nagarahole","CT","L","1995"
"NHT-114",1994-12-26,"Nagarahole\NH-95001-04",1899-12-30 04:20:00,"HGR 0.3","Nagarahole","CT","R","1995"
"NHT-114",1994-12-26,"Nagarahole\NH-95001-04",1899-12-30 04:20:00,"HGR 0.3","Nagarahole","CT","R","1995"
"NHT-116",1994-12-26,"Nagarahole\NH-95024-04",1899-12-30 20:06:00,"WTR 3.0","Nagarahole","CT","L","1995"
"NHT-116",1994-12-26,"Nagarahole\NH-95024-04",1899-12-30 20:06:00,"WTR 3.0","Nagarahole","CT","L","1995"
"NHT-116",1994-12-26,"Nagarahole\NH-95023-03",1899-12-30 20:06:00,"WTR 3.0","Nagarahole","CT","R","1995"
"NHT-116",1994-12-26,"Nagarahole\NH-95023-03",1899-12-30 20:06:00,"WTR 3.0","Nagarahole","CT","R","1995"
"NHT-103",1994-12-28,"Nagarahole\NH-95020-00A",NA,"SMR 0.7","Nagarahole","CT","L","1995"
"NHT-103",1994-12-28,"Nagarahole\NH-95020-00A",NA,"SMR 0.7","Nagarahole","CT","L","1995"
"NHT-103",1994-12-28,"Nagarahole\NH-95019-00",NA,"SMR 0.7","Nagarahole","CT","R","1995"
"NHT-103",1994-12-28,"Nagarahole\NH-95019-00",NA,"SMR 0.7","Nagarahole","CT","R","1995"
"NHT-004",1994-12-28,"Nagarahole\NH-95028-05",1899-12-30 03:51:00,"TGR 0.2","Nagarahole","CT","L","1995"
"NHT-004",1994-12-28,"Nagarahole\NH-95028-05",1899-12-30 03:51:00,"TGR 0.2","Nagarahole","CT","L","1995"
"NHT-004",1994-12-28,"Nagarahole\NH-95027-03",1899-12-30 03:51:00,"TGR 0.2","Nagarahole","CT","R","1995"
"NHT-004",1994-12-28,"Nagarahole\NH-95027-03",1899-12-30 03:51:00,"TGR 0.2","Nagarahole","CT","R","1995"
"NHT-103",1994-12-28,"Nagarahole\NH-95028-06",1899-12-30 18:53:00,"TGR 0.2","Nagarahole","CT","L","1995"
"NHT-103",1994-12-28,"Nagarahole\NH-95028-06",1899-12-30 18:53:00,"TGR 0.2","Nagarahole","CT","L","1995"
"NHT-103",1994-12-28,"Nagarahole\NH-95027-04",1899-12-30 18:53:00,"TGR 0.2","Nagarahole","CT","R","1995"
"NHT-103",1994-12-28,"Nagarahole\NH-95027-04",1899-12-30 18:53:00,"TGR 0.2","Nagarahole","CT","R","1995"
"NHT-103",1994-12-28,"Nagarahole\NH-95021-05",1899-12-30 20:39:00,"STR 0.8","Nagarahole","CT","L","1995"
"NHT-103",1994-12-28,"Nagarahole\NH-95021-05",1899-12-30 20:39:00,"STR 0.8","Nagarahole","CT","L","1995"
"NHT-103",1994-12-28,"Nagarahole\NH-95022-5A",1899-12-30 20:39:00,"STR 0.8","Nagarahole","CT","R","1995"
"NHT-103",1994-12-28,"Nagarahole\NH-95022-5A",1899-12-30 20:39:00,"STR 0.8","Nagarahole","CT","R","1995"
"NHT-002",1994-12-29,"Nagarahole\NH-95007-11",1899-12-30 20:00:00,"NFR 0.2","Nagarahole","CT","L","1995"
"NHT-002",1994-12-29,"Nagarahole\NH-95007-11",1899-12-30 20:00:00,"NFR 0.2","Nagarahole","CT","L","1995"
"NHT-002",1994-12-29,"Nagarahole\NH-95008-10",1899-12-30 20:00:00,"NFR 0.2","Nagarahole","CT","R","1995"
